start,end,distance
1151193812,2141140273,26.602
1151193812,4413471974,14.814
1151731040,4413547966,23.033
1151731044,1151731435,13.217
1151731044,4421594529,39.786
1151731052,3345117202,33.104
1151731052,3345117200,8.457
1151731060,1151731617,10.877
1151731060,1151731568,13.403
1151731066,1747621125,9.356
1151731066,4973553138,84.812
1151731090,1151731136,47.231
1151731090,3345117199,36.069
1151731097,3345117266,10.961
1151731097,4419515367,19.3
1151731111,1151731663,32.068
1151731111,2907237140,17.892
1151731111,2907237150,49.469
1151731118,4413553286,37.091
1151731129,3345117203,76.071
1151731129,1151731418,30.064
1151731129,1307159405,40.664
1151731136,1151731418,73.11
1151731136,1151731090,47.231
1151731154,4413501363,54.918
1151731165,2600512298,43.543
1151731165,1151731663,36.501
1151731165,1151731680,117.659
1151731173,3345117200,15.577
1151731173,4429435588,5.151
1151731180,4419515368,6.718
1151731180,1151731354,14.429
1151731183,2612147327,54.551
1151731188,1151731621,126.784
1151731188,3304121486,51.437
1151731226,3345117199,36.905
1151731226,3220486259,34.627
1151731235,1151731537,29.368
1151731235,4413547938,16.291
1151731246,1151731625,40.318
1151731246,1151731360,32.5
1151731260,3345117203,3.066
1151731260,3345117202,48.115
1151731269,3353466953,37.839
1151731277,1151731183,22.942
1151731322,2009106718,56.837
1151731322,6333873697,8.449
1151731322,1099409403,107.064
1151731322,2600512303,151.855
1151731325,1188790367,32.947
1151731325,2612147339,38.391
1151731325,1188790254,36.166
1151731335,3331477037,20.354
1151731340,1307159364,71.983
1151731340,313164160,58.282
1151731340,1151731459,50.027
1151731348,4448330252,12.167
1151731348,4448330251,6.373
1151731354,1151731180,14.429
1151731354,1151731617,33.235
1151731359,1151731453,11.717
1151731360,1151731246,32.5
1151731360,1968971400,10.184
1151731404,4413398106,5.506
1151731404,1964054315,15.249
1151731407,1151731608,22.348
1151731412,4413559944,41.824
1151731418,1151731136,73.11
1151731418,1968971489,9.742
1151731418,1151731129,30.064
1151731427,1676886495,11.215
1151731435,1747629978,40.316
1151731435,1151731044,13.217
1151731435,4973553173,67.418
1151731435,7798135088,188.955
1151731435,7488380707,11.115
1151731439,4421594529,40.781
1151731439,2600512299,53.904
1151731453,4413547945,10.174
1151731459,1307159486,58.502
1151731459,1151731340,50.027
1151731459,3229329963,11.444
1151731464,4413547962,19.112
1151731479,2009106710,17.053
1151731479,1151731564,50.009
1151731479,1307159309,90.044
1151731510,1151731582,65.175
1151731510,1307159381,2.702
1151731514,4413547951,14.766
1151731518,1307159335,48.054
1151731518,1307159573,19.099
1151731524,1151731118,94.871
1151731529,4429435588,4.645
1151731529,1151731610,13.356
1151731533,4498776288,41.927
1151731537,4413547943,22.837
1151731560,4413547968,16.917
1151731564,1151731479,50.009
1151731564,1151731672,57.865
1151731564,1964054296,84.73
1151731568,1151731060,13.403
1151731568,1151731669,25.283
1151731576,4413547952,21.56
1151731579,4413559950,30.633
1151731582,6333873697,87.809
1151731582,1151731680,33.264
1151731582,1307159573,34.42
1151731582,1151731510,65.175
1151731586,4413547969,20.618
1151731608,4413547976,26.545
1151731610,1151731529,13.356
1151731610,4419515369,9.552
1151731617,1151731354,33.235
1151731617,1151731060,10.877
1151731621,4498776285,39.089
1151731625,3220486259,43.999
1151731625,1151731246,40.318
1151731627,2612147332,14.242
1151731631,1968971400,19.775
1151731631,3219762234,8.15
1151731631,1968971396,36.736
1151731634,4413547973,21.207
1151731663,1151731165,36.501
1151731663,1151731111,32.068
1151731663,2907237149,52.268
1151731667,1151731412,88.181
1151731669,1151731568,25.283
1151731669,3345117266,2.532
1151731672,1151731564,57.865
1151731672,26069924,89.784
1151731676,1378014346,75.5
1151731680,2600512299,67.678
1151731680,1151731582,33.264
1151731680,1151731165,117.659
1156712089,1156712331,179.928
1156712092,1156712541,48.555
1156712092,1156712783,30.291
1156712098,4421658131,14.431
1156712098,1156712511,51.382
1156712103,4418949076,211.976
1156712108,316451852,117.769
1156712132,1156712253,54.644
1156712132,1156712504,58.971
1156712132,1156712531,132.754
1156712138,1156712257,41.549
1156712138,1156712374,39.895
1156712141,1156712378,22.804
1156712144,1156712723,197.193
1156712148,1156712878,133.874
1156712148,1156712504,56.213
1156712152,4413559973,90.882
1156712155,1156712302,105.166
1156712155,1156712543,124.686
1156712155,1200097713,90.46
1156712155,1677155377,158.278
1156712183,1676886483,251.981
1156712196,1156712617,36.438
1156712196,1156712640,41.103
1156712202,1156712621,14.88
1156712202,1156712859,32.579
1156712206,1156712424,80.748
1156712206,1307159648,49.257
1156712206,4429437189,63.315
1156712206,1188790388,24.788
1156712209,1156712636,124.572
1156712213,1156712743,144.979
1156712213,1156712468,49.717
1156712213,1156712668,48.561
1156712218,1156712347,75.383
1156712227,1156712647,13.714
1156712227,4421658131,17.315
1156712231,1156712651,361.257
1156712235,1156712364,67.617
1156712235,1200097807,24.325
1156712235,4413513934,34.855
1156712235,4413513927,41.572
1156712239,4429437205,73.598
1156712253,1156712132,54.644
1156712253,1156712633,132.288
1156712257,4448337760,66.245
1156712257,1156712138,41.549
1156712280,1156712511,44.133
1156712280,1156712378,63.61
1156712280,1156712686,31.947
1156712282,3356095126,83.863
1156712282,1115665814,24.2
1156712282,2826776880,29.828
1156712283,2383000470,11.686
1156712283,2410267412,7.528
1156712283,2410267427,82.686
1156712285,1156712295,129.426
1156712285,1156712468,81.887
1156712285,1156712633,54.968
1156712295,1156712703,44.726
1156712295,1156712285,129.426
1156712302,1156712729,23.446
1156712302,1156712155,105.166
1156712302,1968971827,69.984
1156712307,1156712737,200.238
1156712331,1676962754,136.54
1156712336,4413547949,62.943
1156712340,1156712449,28.231
1156712340,1156712543,54.98
1156712340,1968971795,84.693
1156712344,1156712457,201.324
1156712347,1676886518,51.92
1156712361,1168830674,43.059
1156712361,1156712479,60.451
1156712361,4419544309,23.793
1156712364,1156712235,67.617
1156712364,1676896624,95.512
1156712364,1676935585,20.296
1156712367,4429437202,170.304
1156712374,1156712138,39.895
1156712374,1156712769,31.261
1156712378,1156712141,22.804
1156712378,1156712280,63.61
1156712378,1156712846,10.972
1156712381,1968971733,131.591
1156712381,1156712468,11.614
1156712381,426882129,48.401
1156712381,4448295995,15.924
1156712384,1156712536,282.601
1156712409,1156712743,44.533
1156712409,1156712668,149.278
1156712413,2410267370,147.36
1156712413,1156712775,52.661
1156712416,3669624973,58.737
1156712420,6048727515,24.639
1156712420,4413410439,48.202
1156712424,1156712206,80.748
1156712430,1156712859,38.783
1156712430,4421658129,23.355
1156712449,4429437195,17.91
1156712449,1156712340,28.231
1156712453,1156712814,44.425
1156712457,4324864008,92.542
1156712468,4448295996,44.856
1156712468,1156712213,49.717
1156712468,1156712381,11.614
1156712468,1156712285,81.887
1156712472,4418949078,215.654
1156712479,1168830469,45.524
1156712479,1168830601,13.081
1156712479,1156712361,60.451
1156712481,1156712583,36.147
1156712481,1677137163,11.669
1156712495,4513900076,17.81
1156712499,1156712591,64.525
1156712501,2989528623,23.481
1156712501,2989528628,32.502
1156712501,3375878016,16.488
1156712504,1156712814,133.259
1156712504,1156712132,58.971
1156712504,1156712148,56.213
1156712511,1156712280,44.133
1156712511,1156712098,51.382
1156712511,1156712859,24.127
1156712513,1156712658,8.844
1156712513,1676962751,10.535
1156712531,1156712132,132.754
1156712531,1156712638,74.525
1156712531,1156712633,56.074
1156712531,1156712814,56.933
1156712536,1156712152,225.321
1156712541,2560226790,25.307
1156712541,1156712092,48.555
1156712543,1156712155,124.686
1156712543,1156712340,54.98
1156712543,4429437193,24.355
1156712548,1156712183,443.893
1156712551,3375878033,71.148
1156712551,3752313955,33.029
1156712551,2826783189,106.279
1156712574,4413547971,45.269
1156712577,1156712698,60.251
1156712583,1200097807,77.353
1156712583,1156712481,36.147
1156712583,4421656117,26.799
1156712583,1677137152,44.49
1156712587,1156712851,25.236
1156712591,2141140299,185.925
1156712617,1156712688,156.011
1156712617,2410267386,72.255
1156712617,1156712769,33.377
1156712617,1156712196,36.438
1156712621,2001841849,36.68
1156712621,1156712202,14.88
1156712626,4421620851,12.988
1156712629,1307159496,10.062
1156712629,2410267404,42.528
1156712633,1156712253,132.288
1156712633,1156712743,52.123
1156712633,1156712285,54.968
1156712633,1156712531,56.074
1156712636,1156712779,306.892
1156712638,1156712531,74.525
1156712640,4419536918,108.771
1156712640,2383000456,113.966
1156712640,1156712196,41.103
1156712647,1156712227,13.714
1156712651,4413446523,193.707
1156712654,1156712805,44.855
1156712654,2135570690,93.974
1156712654,4584751463,43.553
1156712658,426882110,28.425
1156712658,1156712513,8.844
1156712668,1156712409,149.278
1156712668,1156712213,48.561
1156712668,1968971725,33.47
1156712684,1156712336,79.07
1156712686,1156712280,31.947
1156712688,1156712617,156.011
1156712693,1188790380,101.626
1156712695,4413559952,47.95
1156712698,1156712344,111.476
1156712703,1156712844,42.61
1156712703,1156712295,44.726
1156712723,4429500135,46.111
1156712725,1168830693,79.766
1156712725,4419544309,31.767
1156712725,2383000470,61.065
1156712729,1156712849,32.888
1156712729,1156712302,23.446
1156712734,1156712495,25.536
1156712737,4429437212,139.165
1156712743,1156712213,144.979
1156712743,1156712633,52.123
1156712743,1156712409,44.533
1156712769,1156712374,31.261
1156712769,1156712617,33.377
1156712773,1676962753,92.755
1156712775,1156712413,52.661
1156712775,3356050884,12.78
1156712775,2383000399,90.448
1156712779,1156712384,262.073
1156712780,4419536918,25.662
1156712780,2001841729,55.672
1156712780,2383000462,177.554
1156712782,1676935575,13.656
1156712783,1156712092,30.291
1156712783,2383000393,10.33
1156712785,3669624963,165.371
1156712805,4418950191,23.213
1156712805,1156712654,44.855
1156712808,1156712108,176.209
1156712814,1156712504,133.259
1156712814,1156712453,44.425
1156712814,1156712531,56.933
1156712814,1156712878,57.195
1156712819,4448337760,20.364
1156712819,2410267399,12.711
1156712819,2410267389,24.211
1156712844,4448295996,47.904
1156712844,1156712703,42.61
1156712846,1156712378,10.972
1156712846,1677125896,35.588
1156712846,426882126,49.968
1156712849,1677137163,14.58
1156712849,1156712729,32.888
1156712849,1200097827,99.986
1156712849,1200097657,57.451
1156712851,1156712658,42.08
1156712855,1378014339,50.047
1156712859,1156712511,24.127
1156712859,1156712202,32.579
1156712859,1156712430,38.783
1156712872,1676962787,19.071
1156712875,1307159648,44.814
1156712875,4429437194,3.387
1156712875,1307159678,62.608
1156712878,1156712148,133.874
1156712878,1156712814,57.195
1156712878,1676962751,77.217
1156712881,4413501350,163.924
1156735383,1968971489,36.702
1156735383,1307159354,54.944
1156735383,1127494348,48.145
1156735383,4413521098,25.265
1156735385,1156735395,17.983
1156735385,4398463920,39.68
1156735388,2042814540,56.664
1156735388,1095053077,165.833
1156735388,1099409451,41.896
1156735388,4421626048,25.051
1156735390,1968971640,30.879
1156735390,1968971710,35.67
1156735390,1968971565,87.918
1156735390,426882121,31.12
1156735395,1156735385,17.983
1156735395,26069982,50.982
1156735406,6333765901,11.85
1156735406,6333765902,14.041
1156735406,6333765899,10.109
1156735406,6333765900,7.303
1156735409,1103039797,23.079
1163353630,2384319090,37.039
1163353630,1163353761,16.096
1163353637,6333765780,6.628
1163353637,6333765779,74.461
1163353637,2989547920,55.186
1163353638,1163353758,32.466
1163353638,1163353764,16.582
1163353641,1163353723,40.083
1163353644,1163353688,77.502
1163353644,1163353668,10.482
1163353644,1163353700,17.785
1163353645,2927816283,97.244
1163353645,2383000379,82.119
1163353646,1163353672,19.661
1163353646,1163353779,30.695
1163353657,2905733480,55.227
1163353657,2384319097,57.694
1163353659,1984387096,11.524
1163353659,1984387098,30.474
1163353663,322800786,62.508
1163353663,2390401895,42.89
1163353668,3890456432,17.534
1163353668,1163353644,10.482
1163353671,4448309109,15.785
1163353671,424652478,62.552
1163353671,424652476,64.634
1163353672,1984387101,8.27
1163353672,1163353646,19.661
1163353672,318919638,24.349
1163353678,1079387232,62.745
1163353678,2909017373,47.146
1163353680,322800777,86.102
1163353680,2900239902,65.348
1163353681,1984387096,11.567
1163353681,1984387101,29.852
1163353681,1984387095,14.934
1163353682,1163353694,84.132
1163353683,1964054321,88.892
1163353683,1163353724,25.772
1163353684,2761484987,10.238
1163353684,4421633526,7.319
1163353685,423836357,39.517
1163353685,1163353776,71.822
1163353685,3479283938,55.215
1163353686,4421614494,11.054
1163353686,4448309109,63.557
1163353688,3890456434,15.362
1163353688,1163353644,77.502
1163353689,1163353714,15.52
1163353689,1984387101,33.298
1163353689,1163353768,23.089
1163353693,1984387098,5.421
1163353693,4458477943,3.117
1163353694,322800777,85.849
1163353694,322800786,57.756
1163353695,1151193181,13.082
1163353695,26070025,157.217
1163353696,1151193181,93.423
1163353696,1964054321,30.22
1163353700,1163353644,17.785
1163353701,1964054326,64.738
1163353706,1163353726,73.429
1163353706,2909007133,63.551
1163353707,2909007139,14.528
1163353709,4421614492,21.865
1163353709,4421614494,9.742
1163353710,1079387417,57.375
1163353710,1964054326,19.563
1163353711,1151193015,167.533
1163353711,1163353753,85.618
1163353711,1163353760,61.981
1163353712,3890456435,7.813
1163353712,3890456434,13.187
1163353714,1163353689,15.52
1163353714,1984387100,18.761
1163353714,1984387097,10.877
1163353715,4379217650,49.461
1163353721,3357183341,86.113
1163353721,2320725484,97.411
1163353721,2909017356,83.288
1163353721,2406333503,17.535
1163353723,1984387095,12.156
1163353723,1163353641,40.083
1163353724,1163353683,25.772
1163353724,4419515344,68.661
1163353724,1964054322,63.661
1163353724,5371658137,78.348
1163353726,1163353706,73.429
1163353726,1163353756,70.365
1163353727,1964054324,22.92
1163353727,5365901580,12.922
1163353727,1163353760,90.366
1163353731,1163353707,14.937
1163353732,1163353764,16.829
1163353732,4421614491,45.736
1163353732,1984387102,20.287
1163353743,3890456436,9.463
1163353743,3890456435,16.103
1163353747,1964054326,82.195
1163353753,5365901580,76.479
1163353753,4269596204,32.182
1163353753,1163353711,85.618
1163353753,4269596202,68.833
1163353756,2905733417,65.982
1163353756,1163353726,70.365
1163353756,423836358,64.749
1163353758,1163353779,38.491
1163353758,1163353638,32.466
1163353760,1163353727,90.366
1163353760,1163353761,49.999
1163353760,1163353711,61.981
1163353761,1163353630,16.096
1163353761,1163353760,49.999
1163353762,1163353731,60.977
1163353762,2390401895,62.442
1163353762,3485193784,86.893
1163353764,1163353638,16.582
1163353764,1163353732,16.829
1163353765,3460913126,21.102
1163353765,1079387392,44.154
1163353765,2927816283,52.733
1163353768,1163353689,23.089
1163353768,3890456436,18.29
1163353770,4458477943,91.852
1163353776,1163353685,71.822
1163353776,2320725488,31.174
1163353777,6333717690,9.755
1163353777,6333765777,9.673
1163353777,6333765779,7.527
1163353779,1163353646,30.695
1163353779,1163353758,38.491
1168830271,2384319143,13.555
1168830271,4413427363,324.772
1168830280,1168830692,61.331
1168830280,1168830418,60.649
1168830280,1168830727,61.431
1168830290,1168830441,65.775
1168830290,1168830680,31.482
1168830290,1168830383,69.623
1168830291,1168830573,80.914
1168830291,4419544322,33.917
1168830291,1168830676,31.942
1168830295,1168830588,37.138
1168830298,1168830529,69.092
1168830298,1168830656,7.963
1168830300,4421667265,40.282
1168830300,4421667264,17.491
1168830304,2383000488,8.971
1168830304,2383000484,15.124
1168830304,1168830693,54.864
1168830307,1168830738,141.038
1168830307,1168830643,52.346
1168830307,1168830546,75.741
1168830327,1747621046,14.852
1168830330,1168830406,32.571
1168830330,431174265,26.466
1168830330,1168830415,120.509
